,uid,topology,iteration,nodes,event,size_gb,time_seconds
84,kary-1-6,kary-1,0,6,clean-leaf-nodes,7,38.692
85,kary-1-6,kary-1,0,6,delete-archive-leaf-nodes,7,0.042
86,kary-1-6,kary-1,0,6,create-middle-nodes,7,27.35
87,kary-1-6,kary-1,0,6,distribute-middle-nodes-0,7,18.73
88,kary-1-6,kary-1,0,6,distribute-middle-nodes-1,7,19.797
89,kary-1-6,kary-1,0,6,clean-middle-nodes,7,18.076
90,kary-1-6,kary-1,0,6,delete-archive-middle-nodes,7,0.042
91,kary-1-6,kary-1,0,6,create-archive,8,31.764
92,kary-1-6,kary-1,0,6,distribute-all-nodes,8,24.586
93,kary-1-6,kary-1,0,6,clean-all-nodes,8,38.154
94,kary-1-6,kary-1,0,6,delete-archive-all-nodes,8,0.045
95,kary-1-6,kary-1,0,6,create-leaf-nodes,8,32.077
96,kary-1-6,kary-1,0,6,distribute-leaf-nodes,8,24.478
97,kary-1-6,kary-1,0,6,clean-leaf-nodes,8,32.929
98,kary-1-6,kary-1,0,6,delete-archive-leaf-nodes,8,0.044
99,kary-1-6,kary-1,0,6,create-middle-nodes,8,31.055
100,kary-1-6,kary-1,0,6,distribute-middle-nodes-0,8,22.877
101,kary-1-6,kary-1,0,6,distribute-middle-nodes-1,8,24.34
102,kary-1-6,kary-1,0,6,clean-middle-nodes,8,32.967
103,kary-1-6,kary-1,0,6,delete-archive-middle-nodes,8,0.048
104,kary-1-6,kary-1,0,6,create-archive,9,35.153
105,kary-1-6,kary-1,0,6,distribute-all-nodes,9,29.174
106,kary-1-6,kary-1,0,6,clean-all-nodes,9,39.09
107,kary-1-6,kary-1,0,6,delete-archive-all-nodes,9,0.049
108,kary-1-6,kary-1,0,6,create-leaf-nodes,9,35.484
109,kary-1-6,kary-1,0,6,distribute-leaf-nodes,9,25.031
110,kary-1-6,kary-1,0,6,clean-leaf-nodes,9,2.817
111,kary-1-6,kary-1,0,6,delete-archive-leaf-nodes,9,0.05
112,kary-1-6,kary-1,0,6,create-middle-nodes,9,36.177
113,kary-1-6,kary-1,0,6,distribute-middle-nodes-0,9,24.773
114,kary-1-6,kary-1,0,6,distribute-middle-nodes-1,9,27.679
115,kary-1-6,kary-1,0,6,clean-middle-nodes,9,35.382
116,kary-1-6,kary-1,0,6,delete-archive-middle-nodes,9,0.05
117,kary-1-6,kary-1,0,6,create-archive,10,39.775
118,kary-1-6,kary-1,0,6,distribute-all-nodes,10,30.724
119,kary-1-6,kary-1,0,6,clean-all-nodes,10,38.389
120,kary-1-6,kary-1,0,6,delete-archive-all-nodes,10,0.052
121,kary-1-6,kary-1,0,6,create-leaf-nodes,10,39.475
122,kary-1-6,kary-1,0,6,distribute-leaf-nodes,10,30.465
123,kary-1-6,kary-1,0,6,clean-leaf-nodes,10,38.415
124,kary-1-6,kary-1,0,6,delete-archive-leaf-nodes,10,0.052
125,kary-1-6,kary-1,0,6,create-middle-nodes,10,39.488
126,kary-1-6,kary-1,0,6,distribute-middle-nodes-0,10,30.898
127,kary-1-6,kary-1,0,6,distribute-middle-nodes-1,10,28.882
128,kary-1-6,kary-1,0,6,clean-middle-nodes,10,3.152
129,kary-1-6,kary-1,0,6,delete-archive-middle-nodes,10,0.052
130,kary-1-6,kary-1,1,6,create-archive,1,3.973
131,kary-1-6,kary-1,1,6,distribute-all-nodes,1,2.663
132,kary-1-6,kary-1,1,6,clean-all-nodes,1,0.315
133,kary-1-6,kary-1,1,6,delete-archive-all-nodes,1,0.029
134,kary-1-6,kary-1,1,6,create-leaf-nodes,1,4.038
135,kary-1-6,kary-1,1,6,distribute-leaf-nodes,1,2.666
136,kary-1-6,kary-1,1,6,clean-leaf-nodes,1,0.309
137,kary-1-6,kary-1,1,6,delete-archive-leaf-nodes,1,0.028
138,kary-1-6,kary-1,1,6,create-middle-nodes,1,3.896
139,kary-1-6,kary-1,1,6,distribute-middle-nodes-0,1,2.57
140,kary-1-6,kary-1,1,6,distribute-middle-nodes-1,1,2.615
141,kary-1-6,kary-1,1,6,clean-middle-nodes,1,0.308
142,kary-1-6,kary-1,1,6,delete-archive-middle-nodes,1,0.029
143,kary-1-6,kary-1,1,6,create-archive,2,7.722
144,kary-1-6,kary-1,1,6,distribute-all-nodes,2,5.375
145,kary-1-6,kary-1,1,6,clean-all-nodes,2,0.599
146,kary-1-6,kary-1,1,6,delete-archive-all-nodes,2,0.029
147,kary-1-6,kary-1,1,6,create-leaf-nodes,2,7.967
148,kary-1-6,kary-1,1,6,distribute-leaf-nodes,2,5.253
149,kary-1-6,kary-1,1,6,clean-leaf-nodes,2,0.591
150,kary-1-6,kary-1,1,6,delete-archive-leaf-nodes,2,0.028
151,kary-1-6,kary-1,1,6,create-middle-nodes,2,7.962
152,kary-1-6,kary-1,1,6,distribute-middle-nodes-0,2,5.227
153,kary-1-6,kary-1,1,6,distribute-middle-nodes-1,2,5.182
154,kary-1-6,kary-1,1,6,clean-middle-nodes,2,0.595
155,kary-1-6,kary-1,1,6,delete-archive-middle-nodes,2,0.029
156,kary-1-6,kary-1,1,6,create-archive,3,11.881
157,kary-1-6,kary-1,1,6,distribute-all-nodes,3,8.024
158,kary-1-6,kary-1,1,6,clean-all-nodes,3,0.889
159,kary-1-6,kary-1,1,6,delete-archive-all-nodes,3,0.029
160,kary-1-6,kary-1,1,6,create-leaf-nodes,3,11.703
161,kary-1-6,kary-1,1,6,distribute-leaf-nodes,3,7.699
162,kary-1-6,kary-1,1,6,clean-leaf-nodes,3,0.88
163,kary-1-6,kary-1,1,6,delete-archive-leaf-nodes,3,0.029
164,kary-1-6,kary-1,1,6,create-middle-nodes,3,11.648
165,kary-1-6,kary-1,1,6,distribute-middle-nodes-0,3,0.015
166,kary-1-6,kary-1,1,6,distribute-middle-nodes-1,3,0.016
167,kary-1-6,kary-1,1,6,clean-middle-nodes,3,0.024
168,kary-1-6,kary-1,1,6,delete-archive-middle-nodes,3,0.028
169,kary-1-6,kary-1,1,6,create-archive,4,15.891
170,kary-1-6,kary-1,1,6,distribute-all-nodes,4,0.027
171,kary-1-6,kary-1,1,6,clean-all-nodes,4,0.022
172,kary-1-6,kary-1,1,6,delete-archive-all-nodes,4,0.028
173,kary-1-6,kary-1,1,6,create-leaf-nodes,4,15.63
174,kary-1-6,kary-1,1,6,distribute-leaf-nodes,4,0.017
175,kary-1-6,kary-1,1,6,clean-leaf-nodes,4,0.024
176,kary-1-6,kary-1,1,6,delete-archive-leaf-nodes,4,0.028
177,kary-1-6,kary-1,1,6,create-middle-nodes,4,15.984
178,kary-1-6,kary-1,1,6,distribute-middle-nodes-0,4,0.016
179,kary-1-6,kary-1,1,6,distribute-middle-nodes-1,4,0.017
180,kary-1-6,kary-1,1,6,clean-middle-nodes,4,0.024
181,kary-1-6,kary-1,1,6,delete-archive-middle-nodes,4,0.028
182,kary-1-6,kary-1,1,6,create-archive,5,19.718
183,kary-1-6,kary-1,1,6,distribute-all-nodes,5,0.027
184,kary-1-6,kary-1,1,6,clean-all-nodes,5,0.023
185,kary-1-6,kary-1,1,6,delete-archive-all-nodes,5,0.029
186,kary-1-6,kary-1,1,6,create-leaf-nodes,5,19.337
187,kary-1-6,kary-1,1,6,distribute-leaf-nodes,5,0.017
188,kary-1-6,kary-1,1,6,clean-leaf-nodes,5,0.024
189,kary-1-6,kary-1,1,6,delete-archive-leaf-nodes,5,0.028
190,kary-1-6,kary-1,1,6,create-middle-nodes,5,19.896
191,kary-1-6,kary-1,1,6,distribute-middle-nodes-0,5,0.016
192,kary-1-6,kary-1,1,6,distribute-middle-nodes-1,5,0.017
193,kary-1-6,kary-1,1,6,clean-middle-nodes,5,0.023
194,kary-1-6,kary-1,1,6,delete-archive-middle-nodes,5,0.029
195,kary-1-6,kary-1,1,6,create-archive,6,23.253
196,kary-1-6,kary-1,1,6,distribute-all-nodes,6,0.027
197,kary-1-6,kary-1,1,6,clean-all-nodes,6,0.023
198,kary-1-6,kary-1,1,6,delete-archive-all-nodes,6,0.027
199,kary-1-6,kary-1,1,6,create-leaf-nodes,6,23.388
200,kary-1-6,kary-1,1,6,distribute-leaf-nodes,6,0.017
201,kary-1-6,kary-1,1,6,clean-leaf-nodes,6,0.023
202,kary-1-6,kary-1,1,6,delete-archive-leaf-nodes,6,0.028
203,kary-1-6,kary-1,1,6,create-middle-nodes,6,23.708
204,kary-1-6,kary-1,1,6,distribute-middle-nodes-0,6,0.016
205,kary-1-6,kary-1,1,6,distribute-middle-nodes-1,6,0.017
206,kary-1-6,kary-1,1,6,clean-middle-nodes,6,0.024
207,kary-1-6,kary-1,1,6,delete-archive-middle-nodes,6,0.028
208,kary-1-6,kary-1,1,6,create-archive,7,29.384
209,kary-1-6,kary-1,1,6,distribute-all-nodes,7,0.027
210,kary-1-6,kary-1,1,6,clean-all-nodes,7,0.022
211,kary-1-6,kary-1,1,6,delete-archive-all-nodes,7,0.028
212,kary-1-6,kary-1,1,6,create-leaf-nodes,7,27.988
213,kary-1-6,kary-1,1,6,distribute-leaf-nodes,7,0.017
214,kary-1-6,kary-1,1,6,clean-leaf-nodes,7,0.024
215,kary-1-6,kary-1,1,6,delete-archive-leaf-nodes,7,0.027
216,kary-1-6,kary-1,1,6,create-middle-nodes,7,27.306
217,kary-1-6,kary-1,1,6,distribute-middle-nodes-0,7,0.016
218,kary-1-6,kary-1,1,6,distribute-middle-nodes-1,7,0.017
219,kary-1-6,kary-1,1,6,clean-middle-nodes,7,0.023
220,kary-1-6,kary-1,1,6,delete-archive-middle-nodes,7,0.028
221,kary-1-6,kary-1,1,6,create-archive,8,31.245
222,kary-1-6,kary-1,1,6,distribute-all-nodes,8,0.027
223,kary-1-6,kary-1,1,6,clean-all-nodes,8,0.023
224,kary-1-6,kary-1,1,6,delete-archive-all-nodes,8,0.027
225,kary-1-6,kary-1,1,6,create-leaf-nodes,8,32.295
226,kary-1-6,kary-1,1,6,distribute-leaf-nodes,8,0.017
227,kary-1-6,kary-1,1,6,clean-leaf-nodes,8,0.025
228,kary-1-6,kary-1,1,6,delete-archive-leaf-nodes,8,0.028
229,kary-1-6,kary-1,1,6,create-middle-nodes,8,31.139
230,kary-1-6,kary-1,1,6,distribute-middle-nodes-0,8,0.016
231,kary-1-6,kary-1,1,6,distribute-middle-nodes-1,8,0.017
232,kary-1-6,kary-1,1,6,clean-middle-nodes,8,0.023
233,kary-1-6,kary-1,1,6,delete-archive-middle-nodes,8,0.027
234,kary-1-6,kary-1,1,6,create-archive,9,35.646
235,kary-1-6,kary-1,1,6,distribute-all-nodes,9,0.027
236,kary-1-6,kary-1,1,6,clean-all-nodes,9,0.023
237,kary-1-6,kary-1,1,6,delete-archive-all-nodes,9,0.029
238,kary-1-6,kary-1,1,6,create-leaf-nodes,9,35.814
239,kary-1-6,kary-1,1,6,distribute-leaf-nodes,9,0.018
240,kary-1-6,kary-1,1,6,clean-leaf-nodes,9,0.024
241,kary-1-6,kary-1,1,6,delete-archive-leaf-nodes,9,0.028
242,kary-1-6,kary-1,1,6,create-middle-nodes,9,36.184
243,kary-1-6,kary-1,1,6,distribute-middle-nodes-0,9,0.016
244,kary-1-6,kary-1,1,6,distribute-middle-nodes-1,9,0.017
245,kary-1-6,kary-1,1,6,clean-middle-nodes,9,0.024
246,kary-1-6,kary-1,1,6,delete-archive-middle-nodes,9,0.028
247,kary-1-6,kary-1,1,6,create-archive,10,39.664
248,kary-1-6,kary-1,1,6,distribute-all-nodes,10,0.028
249,kary-1-6,kary-1,1,6,clean-all-nodes,10,0.023
250,kary-1-6,kary-1,1,6,delete-archive-all-nodes,10,0.028
251,kary-1-6,kary-1,1,6,create-leaf-nodes,10,39.512
252,kary-1-6,kary-1,1,6,distribute-leaf-nodes,10,0.017
253,kary-1-6,kary-1,1,6,clean-leaf-nodes,10,0.024
254,kary-1-6,kary-1,1,6,delete-archive-leaf-nodes,10,0.028
255,kary-1-6,kary-1,1,6,create-middle-nodes,10,39.459
256,kary-1-6,kary-1,1,6,distribute-middle-nodes-0,10,0.016
257,kary-1-6,kary-1,1,6,distribute-middle-nodes-1,10,0.016
258,kary-1-6,kary-1,1,6,clean-middle-nodes,10,0.024
259,kary-1-6,kary-1,1,6,delete-archive-middle-nodes,10,0.028
260,binomial-6,binomial,0,6,create-archive,1,4.01
261,binomial-6,binomial,0,6,distribute-all-nodes,1,2.994
262,binomial-6,binomial,0,6,clean-all-nodes,1,10.822
263,binomial-6,binomial,0,6,delete-archive-all-nodes,1,0.02
264,binomial-6,binomial,0,6,create-leaf-nodes,1,3.93
265,binomial-6,binomial,0,6,distribute-leaf-nodes,1,2.978
266,binomial-6,binomial,0,6,clean-leaf-nodes,1,8.812
267,binomial-6,binomial,0,6,delete-archive-leaf-nodes,1,0.021
268,binomial-6,binomial,0,6,create-middle-nodes,1,3.897
269,binomial-6,binomial,0,6,distribute-middle-nodes-0,1,3.057
270,binomial-6,binomial,0,6,distribute-middle-nodes-1,1,3.015
271,binomial-6,binomial,0,6,clean-middle-nodes,1,7.802
272,binomial-6,binomial,0,6,delete-archive-middle-nodes,1,0.019
273,binomial-6,binomial,0,6,create-archive,2,7.747
274,binomial-6,binomial,0,6,distribute-all-nodes,2,6.436
275,binomial-6,binomial,0,6,clean-all-nodes,2,18.336
276,binomial-6,binomial,0,6,delete-archive-all-nodes,2,0.022
277,binomial-6,binomial,0,6,create-leaf-nodes,2,7.79
278,binomial-6,binomial,0,6,distribute-leaf-nodes,2,6.139
279,binomial-6,binomial,0,6,clean-leaf-nodes,2,20.862
280,binomial-6,binomial,0,6,delete-archive-leaf-nodes,2,0.022
281,binomial-6,binomial,0,6,create-middle-nodes,2,7.705
282,binomial-6,binomial,0,6,distribute-middle-nodes-0,2,6.17
283,binomial-6,binomial,0,6,distribute-middle-nodes-1,2,6.033
284,binomial-6,binomial,0,6,clean-middle-nodes,2,19.836
285,binomial-6,binomial,0,6,delete-archive-middle-nodes,2,0.022
286,binomial-6,binomial,0,6,create-archive,3,11.819
287,binomial-6,binomial,0,6,distribute-all-nodes,3,7.879
288,binomial-6,binomial,0,6,clean-all-nodes,3,0.872
289,binomial-6,binomial,0,6,delete-archive-all-nodes,3,0.026
290,binomial-6,binomial,0,6,create-leaf-nodes,3,11.713
291,binomial-6,binomial,0,6,distribute-leaf-nodes,3,7.781
292,binomial-6,binomial,0,6,clean-leaf-nodes,3,16.387
293,binomial-6,binomial,0,6,delete-archive-leaf-nodes,3,0.027
294,binomial-6,binomial,0,6,create-middle-nodes,3,11.588
295,binomial-6,binomial,0,6,distribute-middle-nodes-0,3,7.766
296,binomial-6,binomial,0,6,distribute-middle-nodes-1,3,7.637
297,binomial-6,binomial,0,6,clean-middle-nodes,3,1.104
298,binomial-6,binomial,0,6,delete-archive-middle-nodes,3,0.026
299,binomial-6,binomial,0,6,create-archive,4,16.031
300,binomial-6,binomial,0,6,distribute-all-nodes,4,11.832
301,binomial-6,binomial,0,6,clean-all-nodes,4,17.28
302,binomial-6,binomial,0,6,delete-archive-all-nodes,4,0.028
303,binomial-6,binomial,0,6,create-leaf-nodes,4,15.745
304,binomial-6,binomial,0,6,distribute-leaf-nodes,4,10.564
305,binomial-6,binomial,0,6,clean-leaf-nodes,4,1.157
306,binomial-6,binomial,0,6,delete-archive-leaf-nodes,4,0.028
307,binomial-6,binomial,0,6,create-middle-nodes,4,15.387
308,binomial-6,binomial,0,6,distribute-middle-nodes-0,4,10.328
309,binomial-6,binomial,0,6,distribute-middle-nodes-1,4,10.435
310,binomial-6,binomial,0,6,clean-middle-nodes,4,22.204
311,binomial-6,binomial,0,6,delete-archive-middle-nodes,4,0.029
312,binomial-6,binomial,0,6,create-archive,5,20.029
313,binomial-6,binomial,0,6,distribute-all-nodes,5,13.798
314,binomial-6,binomial,0,6,clean-all-nodes,5,26.015
315,binomial-6,binomial,0,6,delete-archive-all-nodes,5,0.031
316,binomial-6,binomial,0,6,create-leaf-nodes,5,19.584
317,binomial-6,binomial,0,6,distribute-leaf-nodes,5,12.83
318,binomial-6,binomial,0,6,clean-leaf-nodes,5,26.86
319,binomial-6,binomial,0,6,delete-archive-leaf-nodes,5,0.031
320,binomial-6,binomial,0,6,create-middle-nodes,5,19.743
321,binomial-6,binomial,0,6,distribute-middle-nodes-0,5,13.751
322,binomial-6,binomial,0,6,distribute-middle-nodes-1,5,12.957
323,binomial-6,binomial,0,6,clean-middle-nodes,5,12.86
324,binomial-6,binomial,0,6,delete-archive-middle-nodes,5,0.031
325,binomial-6,binomial,0,6,create-archive,6,23.879
326,binomial-6,binomial,0,6,distribute-all-nodes,6,18.282
327,binomial-6,binomial,0,6,clean-all-nodes,6,32.613
328,binomial-6,binomial,0,6,delete-archive-all-nodes,6,0.033
329,binomial-6,binomial,0,6,create-leaf-nodes,6,23.178
330,binomial-6,binomial,0,6,distribute-leaf-nodes,6,15.466
331,binomial-6,binomial,0,6,clean-leaf-nodes,6,1.724
332,binomial-6,binomial,0,6,delete-archive-leaf-nodes,6,0.033
333,binomial-6,binomial,0,6,create-middle-nodes,6,23.671
334,binomial-6,binomial,0,6,distribute-middle-nodes-0,6,16.925
335,binomial-6,binomial,0,6,distribute-middle-nodes-1,6,16.86
336,binomial-6,binomial,0,6,clean-middle-nodes,6,2.163
337,binomial-6,binomial,0,6,delete-archive-middle-nodes,6,0.033
338,binomial-6,binomial,0,6,create-archive,7,27.641
339,binomial-6,binomial,0,6,distribute-all-nodes,7,21.088
340,binomial-6,binomial,0,6,clean-all-nodes,7,35.62
341,binomial-6,binomial,0,6,delete-archive-all-nodes,7,0.035
342,binomial-6,binomial,0,6,create-leaf-nodes,7,27.401
343,binomial-6,binomial,0,6,distribute-leaf-nodes,7,20.13
344,binomial-6,binomial,0,6,clean-leaf-nodes,7,36.337
345,binomial-6,binomial,0,6,delete-archive-leaf-nodes,7,0.035
346,binomial-6,binomial,0,6,create-middle-nodes,7,27.119
347,binomial-6,binomial,0,6,distribute-middle-nodes-0,7,20.218
348,binomial-6,binomial,0,6,distribute-middle-nodes-1,7,19.752
349,binomial-6,binomial,0,6,clean-middle-nodes,7,36.997
350,binomial-6,binomial,0,6,delete-archive-middle-nodes,7,0.035
351,binomial-6,binomial,0,6,create-archive,8,31.28
352,binomial-6,binomial,0,6,distribute-all-nodes,8,24.499
353,binomial-6,binomial,0,6,clean-all-nodes,8,37.997
354,binomial-6,binomial,0,6,delete-archive-all-nodes,8,0.037
355,binomial-6,binomial,0,6,create-leaf-nodes,8,31.931
356,binomial-6,binomial,0,6,distribute-leaf-nodes,8,24.161
357,binomial-6,binomial,0,6,clean-leaf-nodes,8,38.064
358,binomial-6,binomial,0,6,delete-archive-leaf-nodes,8,0.036
359,binomial-6,binomial,0,6,create-middle-nodes,8,32.202
360,binomial-6,binomial,0,6,distribute-middle-nodes-0,8,23.333
361,binomial-6,binomial,0,6,distribute-middle-nodes-1,8,23.222
362,binomial-6,binomial,0,6,clean-middle-nodes,8,2.475
363,binomial-6,binomial,0,6,delete-archive-middle-nodes,8,0.036
364,binomial-6,binomial,0,6,create-archive,9,35.551
365,binomial-6,binomial,0,6,distribute-all-nodes,9,27.37
366,binomial-6,binomial,0,6,clean-all-nodes,9,36.002
367,binomial-6,binomial,0,6,delete-archive-all-nodes,9,0.039
368,binomial-6,binomial,0,6,create-leaf-nodes,9,35.707
369,binomial-6,binomial,0,6,distribute-leaf-nodes,9,26.781
370,binomial-6,binomial,0,6,clean-leaf-nodes,9,36.557
371,binomial-6,binomial,0,6,delete-archive-leaf-nodes,9,0.039
372,binomial-6,binomial,0,6,create-middle-nodes,9,36.317
373,binomial-6,binomial,0,6,distribute-middle-nodes-0,9,26.786
374,binomial-6,binomial,0,6,distribute-middle-nodes-1,9,27.806
375,binomial-6,binomial,0,6,clean-middle-nodes,9,13.961
376,binomial-6,binomial,0,6,delete-archive-middle-nodes,9,0.039
377,binomial-6,binomial,0,6,create-archive,10,38.899
378,binomial-6,binomial,0,6,distribute-all-nodes,10,31.084
379,binomial-6,binomial,0,6,clean-all-nodes,10,43.429
380,binomial-6,binomial,0,6,delete-archive-all-nodes,10,0.041
381,binomial-6,binomial,0,6,create-leaf-nodes,10,38.873
382,binomial-6,binomial,0,6,distribute-leaf-nodes,10,30.477
383,binomial-6,binomial,0,6,clean-leaf-nodes,10,2.865
384,binomial-6,binomial,0,6,delete-archive-leaf-nodes,10,0.041
385,binomial-6,binomial,0,6,create-middle-nodes,10,39.989
386,binomial-6,binomial,0,6,distribute-middle-nodes-0,10,29.545
387,binomial-6,binomial,0,6,distribute-middle-nodes-1,10,30.94
388,binomial-6,binomial,0,6,clean-middle-nodes,10,13.763
389,binomial-6,binomial,0,6,delete-archive-middle-nodes,10,0.04
390,binomial-6,binomial,1,6,create-archive,1,4.005
391,binomial-6,binomial,1,6,distribute-all-nodes,1,2.666
392,binomial-6,binomial,1,6,clean-all-nodes,1,0.308
393,binomial-6,binomial,1,6,delete-archive-all-nodes,1,0.02
394,binomial-6,binomial,1,6,create-leaf-nodes,1,3.978
395,binomial-6,binomial,1,6,distribute-leaf-nodes,1,2.53
396,binomial-6,binomial,1,6,clean-leaf-nodes,1,0.304
397,binomial-6,binomial,1,6,delete-archive-leaf-nodes,1,0.02
398,binomial-6,binomial,1,6,create-middle-nodes,1,4.005
399,binomial-6,binomial,1,6,distribute-middle-nodes-0,1,2.694
400,binomial-6,binomial,1,6,distribute-middle-nodes-1,1,2.627
401,binomial-6,binomial,1,6,clean-middle-nodes,1,0.308
402,binomial-6,binomial,1,6,delete-archive-middle-nodes,1,0.019
403,binomial-6,binomial,1,6,create-archive,2,8.026
404,binomial-6,binomial,1,6,distribute-all-nodes,2,5.336
405,binomial-6,binomial,1,6,clean-all-nodes,2,0.589
406,binomial-6,binomial,1,6,delete-archive-all-nodes,2,0.021
407,binomial-6,binomial,1,6,create-leaf-nodes,2,7.765
