,uid,topology,iteration,nodes,event,size_gb,time_seconds
49,kary-1-6,kary-1,0,6,distribute-middle-nodes-1,2,4.985
50,kary-1-6,kary-1,0,6,clean-middle-nodes,2,8.476
51,kary-1-6,kary-1,0,6,delete-archive-middle-nodes,2,0.031
52,kary-1-6,kary-1,1,6,create-archive,1,4.013
53,kary-1-6,kary-1,1,6,distribute-all-nodes,1,3.326
54,kary-1-6,kary-1,1,6,clean-all-nodes,1,0.319
55,kary-1-6,kary-1,1,6,delete-archive-all-nodes,1,0.031
56,kary-1-6,kary-1,1,6,create-leaf-nodes,1,3.991
57,kary-1-6,kary-1,1,6,distribute-leaf-nodes,1,2.534
58,kary-1-6,kary-1,1,6,clean-leaf-nodes,1,0.315
59,kary-1-6,kary-1,1,6,delete-archive-leaf-nodes,1,0.03
60,kary-1-6,kary-1,1,6,create-middle-nodes,1,4.038
61,kary-1-6,kary-1,1,6,distribute-middle-nodes-0,1,2.612
62,kary-1-6,kary-1,1,6,distribute-middle-nodes-1,1,2.533
63,kary-1-6,kary-1,1,6,clean-middle-nodes,1,0.312
64,kary-1-6,kary-1,1,6,delete-archive-middle-nodes,1,0.03
65,kary-1-6,kary-1,1,6,create-archive,2,7.974
66,kary-1-6,kary-1,1,6,distribute-all-nodes,2,5.35
67,kary-1-6,kary-1,1,6,clean-all-nodes,2,0.61
68,kary-1-6,kary-1,1,6,delete-archive-all-nodes,2,0.031
69,kary-1-6,kary-1,1,6,create-leaf-nodes,2,7.849
70,kary-1-6,kary-1,1,6,distribute-leaf-nodes,2,5.106
71,kary-1-6,kary-1,1,6,clean-leaf-nodes,2,0.596
72,kary-1-6,kary-1,1,6,delete-archive-leaf-nodes,2,0.03
73,kary-1-6,kary-1,1,6,create-middle-nodes,2,7.88
74,kary-1-6,kary-1,1,6,distribute-middle-nodes-0,2,5.298
75,kary-1-6,kary-1,1,6,distribute-middle-nodes-1,2,5.328
76,kary-1-6,kary-1,1,6,clean-middle-nodes,2,0.995
77,kary-1-6,kary-1,1,6,delete-archive-middle-nodes,2,0.031
78,kary-1-6,kary-1,2,6,create-archive,1,4.034
79,kary-1-6,kary-1,2,6,distribute-all-nodes,1,3.469
80,kary-1-6,kary-1,2,6,clean-all-nodes,1,0.314
81,kary-1-6,kary-1,2,6,delete-archive-all-nodes,1,0.031
82,kary-1-6,kary-1,2,6,create-leaf-nodes,1,4.021
83,kary-1-6,kary-1,2,6,distribute-leaf-nodes,1,2.687
84,kary-1-6,kary-1,2,6,clean-leaf-nodes,1,0.317
85,kary-1-6,kary-1,2,6,delete-archive-leaf-nodes,1,0.03
86,kary-1-6,kary-1,2,6,create-middle-nodes,1,3.993
87,kary-1-6,kary-1,2,6,distribute-middle-nodes-0,1,2.612
88,kary-1-6,kary-1,2,6,distribute-middle-nodes-1,1,2.719
89,kary-1-6,kary-1,2,6,clean-middle-nodes,1,0.32
90,kary-1-6,kary-1,2,6,delete-archive-middle-nodes,1,0.031
91,kary-1-6,kary-1,2,6,create-archive,2,7.933
92,kary-1-6,kary-1,2,6,distribute-all-nodes,2,5.211
93,kary-1-6,kary-1,2,6,clean-all-nodes,2,0.604
94,kary-1-6,kary-1,2,6,delete-archive-all-nodes,2,0.03
95,kary-1-6,kary-1,2,6,create-leaf-nodes,2,7.996
96,kary-1-6,kary-1,2,6,distribute-leaf-nodes,2,5.04
97,kary-1-6,kary-1,2,6,clean-leaf-nodes,2,0.606
98,kary-1-6,kary-1,2,6,delete-archive-leaf-nodes,2,0.031
99,kary-1-6,kary-1,2,6,create-middle-nodes,2,8.001
100,kary-1-6,kary-1,2,6,distribute-middle-nodes-0,2,5.29
101,kary-1-6,kary-1,2,6,distribute-middle-nodes-1,2,5.288
102,kary-1-6,kary-1,2,6,clean-middle-nodes,2,0.603
103,kary-1-6,kary-1,2,6,delete-archive-middle-nodes,2,0.031
104,kary-1-6,kary-1,4,6,create-archive,1,4.082
105,kary-1-6,kary-1,4,6,distribute-all-nodes,1,3.065
106,kary-1-6,kary-1,4,6,clean-all-nodes,1,0.32
107,kary-1-6,kary-1,4,6,delete-archive-all-nodes,1,0.031
108,kary-1-6,kary-1,4,6,create-leaf-nodes,1,3.931
109,kary-1-6,kary-1,4,6,distribute-leaf-nodes,1,2.621
110,kary-1-6,kary-1,4,6,clean-leaf-nodes,1,0.316
111,kary-1-6,kary-1,4,6,delete-archive-leaf-nodes,1,0.03
112,kary-1-6,kary-1,4,6,create-middle-nodes,1,4.018
113,kary-1-6,kary-1,4,6,distribute-middle-nodes-0,1,2.463
114,kary-1-6,kary-1,4,6,distribute-middle-nodes-1,1,2.678
115,kary-1-6,kary-1,4,6,clean-middle-nodes,1,0.315
116,kary-1-6,kary-1,4,6,delete-archive-middle-nodes,1,0.031
117,kary-1-6,kary-1,4,6,create-archive,2,8.039
118,kary-1-6,kary-1,4,6,distribute-all-nodes,2,5.508
119,kary-1-6,kary-1,4,6,clean-all-nodes,2,0.687
120,kary-1-6,kary-1,4,6,delete-archive-all-nodes,2,0.031
121,kary-1-6,kary-1,4,6,create-leaf-nodes,2,7.931
122,kary-1-6,kary-1,4,6,distribute-leaf-nodes,2,5.162
123,kary-1-6,kary-1,4,6,clean-leaf-nodes,2,0.601
124,kary-1-6,kary-1,4,6,delete-archive-leaf-nodes,2,0.031
125,kary-1-6,kary-1,4,6,create-middle-nodes,2,7.934
126,kary-1-6,kary-1,4,6,distribute-middle-nodes-0,2,5.28
127,kary-1-6,kary-1,4,6,distribute-middle-nodes-1,2,5.236
128,kary-1-6,kary-1,4,6,clean-middle-nodes,2,9.695
129,kary-1-6,kary-1,4,6,delete-archive-middle-nodes,2,0.031
130,binomial-6,binomial,3,6,create-archive,1,4.021
131,binomial-6,binomial,3,6,distribute-all-nodes,1,3.334
132,binomial-6,binomial,3,6,clean-all-nodes,1,0.316
133,binomial-6,binomial,3,6,delete-archive-all-nodes,1,0.024
134,binomial-6,binomial,3,6,create-leaf-nodes,1,3.985
135,binomial-6,binomial,3,6,distribute-leaf-nodes,1,2.616
136,binomial-6,binomial,3,6,clean-leaf-nodes,1,0.314
137,binomial-6,binomial,3,6,delete-archive-leaf-nodes,1,0.024
138,binomial-6,binomial,3,6,create-middle-nodes,1,3.969
139,binomial-6,binomial,3,6,distribute-middle-nodes-0,1,2.654
140,binomial-6,binomial,3,6,distribute-middle-nodes-1,1,2.678
141,binomial-6,binomial,3,6,clean-middle-nodes,1,0.315
142,binomial-6,binomial,3,6,delete-archive-middle-nodes,1,0.024
143,binomial-6,binomial,3,6,create-archive,2,8.016
144,binomial-6,binomial,3,6,distribute-all-nodes,2,5.354
145,binomial-6,binomial,3,6,clean-all-nodes,2,11.444
146,binomial-6,binomial,3,6,delete-archive-all-nodes,2,0.03
147,binomial-6,binomial,3,6,create-leaf-nodes,2,7.831
148,binomial-6,binomial,3,6,distribute-leaf-nodes,2,5.36
149,binomial-6,binomial,3,6,clean-leaf-nodes,2,0.595
150,binomial-6,binomial,3,6,delete-archive-leaf-nodes,2,0.03
151,binomial-6,binomial,3,6,create-middle-nodes,2,7.736
152,binomial-6,binomial,3,6,distribute-middle-nodes-0,2,5.205
153,binomial-6,binomial,3,6,distribute-middle-nodes-1,2,5.182
154,binomial-6,binomial,3,6,clean-middle-nodes,2,8.388
155,binomial-6,binomial,3,6,delete-archive-middle-nodes,2,0.03
156,binomial-6,binomial,0,6,create-archive,1,3.97
157,binomial-6,binomial,0,6,distribute-all-nodes,1,3.014
158,binomial-6,binomial,0,6,clean-all-nodes,1,7.76
159,binomial-6,binomial,0,6,delete-archive-all-nodes,1,0.024
160,binomial-6,binomial,0,6,create-leaf-nodes,1,3.917
161,binomial-6,binomial,0,6,distribute-leaf-nodes,1,2.684
162,binomial-6,binomial,0,6,clean-leaf-nodes,1,0.309
163,binomial-6,binomial,0,6,delete-archive-leaf-nodes,1,0.024
164,binomial-6,binomial,0,6,create-middle-nodes,1,3.989
165,binomial-6,binomial,0,6,distribute-middle-nodes-0,1,3.031
166,binomial-6,binomial,0,6,distribute-middle-nodes-1,1,2.649
167,binomial-6,binomial,0,6,clean-middle-nodes,1,7.62
168,binomial-6,binomial,0,6,delete-archive-middle-nodes,1,0.024
169,binomial-6,binomial,0,6,create-archive,2,8.027
170,binomial-6,binomial,0,6,distribute-all-nodes,2,6.206
171,binomial-6,binomial,0,6,clean-all-nodes,2,0.799
172,binomial-6,binomial,0,6,delete-archive-all-nodes,2,0.029
173,binomial-6,binomial,0,6,create-leaf-nodes,2,7.964
174,binomial-6,binomial,0,6,distribute-leaf-nodes,2,5.226
175,binomial-6,binomial,0,6,clean-leaf-nodes,2,0.598
176,binomial-6,binomial,0,6,delete-archive-leaf-nodes,2,0.03
177,binomial-6,binomial,0,6,create-middle-nodes,2,7.962
178,binomial-6,binomial,0,6,distribute-middle-nodes-0,2,6.051
179,binomial-6,binomial,0,6,distribute-middle-nodes-1,2,5.311
180,binomial-6,binomial,0,6,clean-middle-nodes,2,0.601
181,binomial-6,binomial,0,6,delete-archive-middle-nodes,2,0.029
182,binomial-6,binomial,1,6,create-archive,1,4.022
183,binomial-6,binomial,1,6,distribute-all-nodes,1,3.261
184,binomial-6,binomial,1,6,clean-all-nodes,1,0.315
185,binomial-6,binomial,1,6,delete-archive-all-nodes,1,0.024
186,binomial-6,binomial,1,6,create-leaf-nodes,1,4.026
187,binomial-6,binomial,1,6,distribute-leaf-nodes,1,2.6
188,binomial-6,binomial,1,6,clean-leaf-nodes,1,0.307
189,binomial-6,binomial,1,6,delete-archive-leaf-nodes,1,0.024
190,binomial-6,binomial,1,6,create-middle-nodes,1,4.024
191,binomial-6,binomial,1,6,distribute-middle-nodes-0,1,2.679
192,binomial-6,binomial,1,6,distribute-middle-nodes-1,1,2.6
193,binomial-6,binomial,1,6,clean-middle-nodes,1,0.309
194,binomial-6,binomial,1,6,delete-archive-middle-nodes,1,0.024
195,binomial-6,binomial,1,6,create-archive,2,8.019
196,binomial-6,binomial,1,6,distribute-all-nodes,2,5.335
197,binomial-6,binomial,1,6,clean-all-nodes,2,0.592
198,binomial-6,binomial,1,6,delete-archive-all-nodes,2,0.029
199,binomial-6,binomial,1,6,create-leaf-nodes,2,7.965
200,binomial-6,binomial,1,6,distribute-leaf-nodes,2,5.108
201,binomial-6,binomial,1,6,clean-leaf-nodes,2,0.591
202,binomial-6,binomial,1,6,delete-archive-leaf-nodes,2,0.029
203,binomial-6,binomial,1,6,create-middle-nodes,2,8.019
204,binomial-6,binomial,1,6,distribute-middle-nodes-0,2,5.319
205,binomial-6,binomial,1,6,distribute-middle-nodes-1,2,5.174
206,binomial-6,binomial,1,6,clean-middle-nodes,2,0.639
207,binomial-6,binomial,1,6,delete-archive-middle-nodes,2,0.03
208,binomial-6,binomial,2,6,create-archive,1,3.983
209,binomial-6,binomial,2,6,distribute-all-nodes,1,3.42
210,binomial-6,binomial,2,6,clean-all-nodes,1,0.31
211,binomial-6,binomial,2,6,delete-archive-all-nodes,1,0.024
212,binomial-6,binomial,2,6,create-leaf-nodes,1,3.997
213,binomial-6,binomial,2,6,distribute-leaf-nodes,1,2.616
214,binomial-6,binomial,2,6,clean-leaf-nodes,1,0.312
215,binomial-6,binomial,2,6,delete-archive-leaf-nodes,1,0.024
216,binomial-6,binomial,2,6,create-middle-nodes,1,3.975
217,binomial-6,binomial,2,6,distribute-middle-nodes-0,1,2.681
218,binomial-6,binomial,2,6,distribute-middle-nodes-1,1,2.625
219,binomial-6,binomial,2,6,clean-middle-nodes,1,0.31
220,binomial-6,binomial,2,6,delete-archive-middle-nodes,1,0.024
221,binomial-6,binomial,2,6,create-archive,2,7.938
222,binomial-6,binomial,2,6,distribute-all-nodes,2,5.344
223,binomial-6,binomial,2,6,clean-all-nodes,2,0.597
224,binomial-6,binomial,2,6,delete-archive-all-nodes,2,0.029
225,binomial-6,binomial,2,6,create-leaf-nodes,2,8.004
226,binomial-6,binomial,2,6,distribute-leaf-nodes,2,5.294
227,binomial-6,binomial,2,6,clean-leaf-nodes,2,0.595
228,binomial-6,binomial,2,6,delete-archive-leaf-nodes,2,0.03
229,binomial-6,binomial,2,6,create-middle-nodes,2,7.802
230,binomial-6,binomial,2,6,distribute-middle-nodes-0,2,5.212
231,binomial-6,binomial,2,6,distribute-middle-nodes-1,2,5.358
232,binomial-6,binomial,2,6,clean-middle-nodes,2,1.002
233,binomial-6,binomial,2,6,delete-archive-middle-nodes,2,0.03
234,binomial-6,binomial,4,6,create-archive,1,4.004
235,binomial-6,binomial,4,6,distribute-all-nodes,1,3.378
236,binomial-6,binomial,4,6,clean-all-nodes,1,0.309
237,binomial-6,binomial,4,6,delete-archive-all-nodes,1,0.024
238,binomial-6,binomial,4,6,create-leaf-nodes,1,3.974
239,binomial-6,binomial,4,6,distribute-leaf-nodes,1,2.685
240,binomial-6,binomial,4,6,clean-leaf-nodes,1,0.309
241,binomial-6,binomial,4,6,delete-archive-leaf-nodes,1,0.024
242,binomial-6,binomial,4,6,create-middle-nodes,1,3.995
243,binomial-6,binomial,4,6,distribute-middle-nodes-0,1,2.682
244,binomial-6,binomial,4,6,distribute-middle-nodes-1,1,2.551
245,binomial-6,binomial,4,6,clean-middle-nodes,1,0.309
246,binomial-6,binomial,4,6,delete-archive-middle-nodes,1,0.023
247,binomial-6,binomial,4,6,create-archive,2,7.977
248,binomial-6,binomial,4,6,distribute-all-nodes,2,5.361
249,binomial-6,binomial,4,6,clean-all-nodes,2,0.597
250,binomial-6,binomial,4,6,delete-archive-all-nodes,2,0.03
251,binomial-6,binomial,4,6,create-leaf-nodes,2,7.951
252,binomial-6,binomial,4,6,distribute-leaf-nodes,2,5.274
253,binomial-6,binomial,4,6,clean-leaf-nodes,2,0.597
254,binomial-6,binomial,4,6,delete-archive-leaf-nodes,2,0.03
255,binomial-6,binomial,4,6,create-middle-nodes,2,7.998
256,binomial-6,binomial,4,6,distribute-middle-nodes-0,2,5.281
257,binomial-6,binomial,4,6,distribute-middle-nodes-1,2,5.223
258,binomial-6,binomial,4,6,clean-middle-nodes,2,10.921
259,binomial-6,binomial,4,6,delete-archive-middle-nodes,2,0.03
260,kary-2-6,kary-2,3,6,create-archive,1,4.06
261,kary-2-6,kary-2,3,6,distribute-all-nodes,1,3.448
262,kary-2-6,kary-2,3,6,clean-all-nodes,1,0.313
263,kary-2-6,kary-2,3,6,delete-archive-all-nodes,1,0.024
264,kary-2-6,kary-2,3,6,create-leaf-nodes,1,4.022
265,kary-2-6,kary-2,3,6,distribute-leaf-nodes,1,2.643
266,kary-2-6,kary-2,3,6,clean-leaf-nodes,1,0.31
267,kary-2-6,kary-2,3,6,delete-archive-leaf-nodes,1,0.023
268,kary-2-6,kary-2,3,6,create-middle-nodes,1,3.918
269,kary-2-6,kary-2,3,6,distribute-middle-nodes-0,1,2.669
270,kary-2-6,kary-2,3,6,distribute-middle-nodes-1,1,2.665
271,kary-2-6,kary-2,3,6,clean-middle-nodes,1,0.311
272,kary-2-6,kary-2,3,6,delete-archive-middle-nodes,1,0.023
273,kary-2-6,kary-2,3,6,create-archive,2,7.991
274,kary-2-6,kary-2,3,6,distribute-all-nodes,2,5.363
275,kary-2-6,kary-2,3,6,clean-all-nodes,2,0.598
276,kary-2-6,kary-2,3,6,delete-archive-all-nodes,2,0.029
277,kary-2-6,kary-2,3,6,create-leaf-nodes,2,7.919
278,kary-2-6,kary-2,3,6,distribute-leaf-nodes,2,5.305
279,kary-2-6,kary-2,3,6,clean-leaf-nodes,2,0.594
280,kary-2-6,kary-2,3,6,delete-archive-leaf-nodes,2,0.029
281,kary-2-6,kary-2,3,6,create-middle-nodes,2,7.865
282,kary-2-6,kary-2,3,6,distribute-middle-nodes-0,2,5.135
283,kary-2-6,kary-2,3,6,distribute-middle-nodes-1,2,5.238
284,kary-2-6,kary-2,3,6,clean-middle-nodes,2,9.622
285,kary-2-6,kary-2,3,6,delete-archive-middle-nodes,2,0.03
286,kary-2-6,kary-2,0,6,create-archive,1,4.031
287,kary-2-6,kary-2,0,6,distribute-all-nodes,1,3.277
288,kary-2-6,kary-2,0,6,clean-all-nodes,1,0.336
289,kary-2-6,kary-2,0,6,delete-archive-all-nodes,1,0.024
290,kary-2-6,kary-2,0,6,create-leaf-nodes,1,4.031
291,kary-2-6,kary-2,0,6,distribute-leaf-nodes,1,2.636
292,kary-2-6,kary-2,0,6,clean-leaf-nodes,1,0.314
293,kary-2-6,kary-2,0,6,delete-archive-leaf-nodes,1,0.023
294,kary-2-6,kary-2,0,6,create-middle-nodes,1,4.042
295,kary-2-6,kary-2,0,6,distribute-middle-nodes-0,1,2.638
296,kary-2-6,kary-2,0,6,distribute-middle-nodes-1,1,2.678
297,kary-2-6,kary-2,0,6,clean-middle-nodes,1,0.314
298,kary-2-6,kary-2,0,6,delete-archive-middle-nodes,1,0.023
299,kary-2-6,kary-2,0,6,create-archive,2,7.885
300,kary-2-6,kary-2,0,6,distribute-all-nodes,2,5.341
301,kary-2-6,kary-2,0,6,clean-all-nodes,2,0.598
302,kary-2-6,kary-2,0,6,delete-archive-all-nodes,2,0.03
303,kary-2-6,kary-2,0,6,create-leaf-nodes,2,7.821
304,kary-2-6,kary-2,0,6,distribute-leaf-nodes,2,5.355
305,kary-2-6,kary-2,0,6,clean-leaf-nodes,2,0.599
306,kary-2-6,kary-2,0,6,delete-archive-leaf-nodes,2,0.03
307,kary-2-6,kary-2,0,6,create-middle-nodes,2,7.937
308,kary-2-6,kary-2,0,6,distribute-middle-nodes-0,2,5.643
309,kary-2-6,kary-2,0,6,distribute-middle-nodes-1,2,5.328
310,kary-2-6,kary-2,0,6,clean-middle-nodes,2,0.703
311,kary-2-6,kary-2,0,6,delete-archive-middle-nodes,2,0.029
312,kary-2-6,kary-2,1,6,create-archive,1,4.007
313,kary-2-6,kary-2,1,6,distribute-all-nodes,1,3.793
314,kary-2-6,kary-2,1,6,clean-all-nodes,1,0.307
315,kary-2-6,kary-2,1,6,delete-archive-all-nodes,1,0.024
316,kary-2-6,kary-2,1,6,create-leaf-nodes,1,3.977
317,kary-2-6,kary-2,1,6,distribute-leaf-nodes,1,2.597
318,kary-2-6,kary-2,1,6,clean-leaf-nodes,1,0.311
319,kary-2-6,kary-2,1,6,delete-archive-leaf-nodes,1,0.024
320,kary-2-6,kary-2,1,6,create-middle-nodes,1,3.967
321,kary-2-6,kary-2,1,6,distribute-middle-nodes-0,1,2.64
322,kary-2-6,kary-2,1,6,distribute-middle-nodes-1,1,2.656
323,kary-2-6,kary-2,1,6,clean-middle-nodes,1,0.311
324,kary-2-6,kary-2,1,6,delete-archive-middle-nodes,1,0.023
325,kary-2-6,kary-2,1,6,create-archive,2,7.735
326,kary-2-6,kary-2,1,6,distribute-all-nodes,2,5.308
327,kary-2-6,kary-2,1,6,clean-all-nodes,2,0.595
328,kary-2-6,kary-2,1,6,delete-archive-all-nodes,2,0.03
329,kary-2-6,kary-2,1,6,create-leaf-nodes,2,7.985
330,kary-2-6,kary-2,1,6,distribute-leaf-nodes,2,5.243
331,kary-2-6,kary-2,1,6,clean-leaf-nodes,2,0.595
332,kary-2-6,kary-2,1,6,delete-archive-leaf-nodes,2,0.029
333,kary-2-6,kary-2,1,6,create-middle-nodes,2,7.988
334,kary-2-6,kary-2,1,6,distribute-middle-nodes-0,2,5.307
335,kary-2-6,kary-2,1,6,distribute-middle-nodes-1,2,5.368
336,kary-2-6,kary-2,1,6,clean-middle-nodes,2,0.622
337,kary-2-6,kary-2,1,6,delete-archive-middle-nodes,2,0.029
338,kary-2-6,kary-2,2,6,create-archive,1,3.981
339,kary-2-6,kary-2,2,6,distribute-all-nodes,1,3.579
340,kary-2-6,kary-2,2,6,clean-all-nodes,1,0.315
341,kary-2-6,kary-2,2,6,delete-archive-all-nodes,1,0.024
342,kary-2-6,kary-2,2,6,create-leaf-nodes,1,3.977
343,kary-2-6,kary-2,2,6,distribute-leaf-nodes,1,2.673
344,kary-2-6,kary-2,2,6,clean-leaf-nodes,1,0.309
345,kary-2-6,kary-2,2,6,delete-archive-leaf-nodes,1,0.024
346,kary-2-6,kary-2,2,6,create-middle-nodes,1,3.983
347,kary-2-6,kary-2,2,6,distribute-middle-nodes-0,1,2.617
348,kary-2-6,kary-2,2,6,distribute-middle-nodes-1,1,2.669
349,kary-2-6,kary-2,2,6,clean-middle-nodes,1,0.307
350,kary-2-6,kary-2,2,6,delete-archive-middle-nodes,1,0.024
351,kary-2-6,kary-2,2,6,create-archive,2,7.959
352,kary-2-6,kary-2,2,6,distribute-all-nodes,2,5.393
353,kary-2-6,kary-2,2,6,clean-all-nodes,2,0.598
354,kary-2-6,kary-2,2,6,delete-archive-all-nodes,2,0.03
355,kary-2-6,kary-2,2,6,create-leaf-nodes,2,8.005
356,kary-2-6,kary-2,2,6,distribute-leaf-nodes,2,5.338
357,kary-2-6,kary-2,2,6,clean-leaf-nodes,2,0.596
358,kary-2-6,kary-2,2,6,delete-archive-leaf-nodes,2,0.03
359,kary-2-6,kary-2,2,6,create-middle-nodes,2,7.929
360,kary-2-6,kary-2,2,6,distribute-middle-nodes-0,2,5.204
361,kary-2-6,kary-2,2,6,distribute-middle-nodes-1,2,5.345
362,kary-2-6,kary-2,2,6,clean-middle-nodes,2,9.529
363,kary-2-6,kary-2,2,6,delete-archive-middle-nodes,2,0.03
364,kary-2-6,kary-2,4,6,create-archive,1,3.975
365,kary-2-6,kary-2,4,6,distribute-all-nodes,1,3.301
366,kary-2-6,kary-2,4,6,clean-all-nodes,1,0.311
367,kary-2-6,kary-2,4,6,delete-archive-all-nodes,1,0.024
368,kary-2-6,kary-2,4,6,create-leaf-nodes,1,3.933
369,kary-2-6,kary-2,4,6,distribute-leaf-nodes,1,2.654
370,kary-2-6,kary-2,4,6,clean-leaf-nodes,1,0.309
371,kary-2-6,kary-2,4,6,delete-archive-leaf-nodes,1,0.023
372,kary-2-6,kary-2,4,6,create-middle-nodes,1,3.961
373,kary-2-6,kary-2,4,6,distribute-middle-nodes-0,1,2.715
374,kary-2-6,kary-2,4,6,distribute-middle-nodes-1,1,2.631
375,kary-2-6,kary-2,4,6,clean-middle-nodes,1,0.309
376,kary-2-6,kary-2,4,6,delete-archive-middle-nodes,1,0.023
377,kary-2-6,kary-2,4,6,create-archive,2,8.015
378,kary-2-6,kary-2,4,6,distribute-all-nodes,2,5.34
379,kary-2-6,kary-2,4,6,clean-all-nodes,2,0.596
380,kary-2-6,kary-2,4,6,delete-archive-all-nodes,2,0.029
381,kary-2-6,kary-2,4,6,create-leaf-nodes,2,8.017
382,kary-2-6,kary-2,4,6,distribute-leaf-nodes,2,5.329
383,kary-2-6,kary-2,4,6,clean-leaf-nodes,2,0.598
384,kary-2-6,kary-2,4,6,delete-archive-leaf-nodes,2,0.03
385,kary-2-6,kary-2,4,6,create-middle-nodes,2,7.775
386,kary-2-6,kary-2,4,6,distribute-middle-nodes-0,2,5.24
387,kary-2-6,kary-2,4,6,distribute-middle-nodes-1,2,5.34
388,kary-2-6,kary-2,4,6,clean-middle-nodes,2,10.031
389,kary-2-6,kary-2,4,6,delete-archive-middle-nodes,2,0.03
390,kary-3-6,kary-3,3,6,create-archive,1,4.016
391,kary-3-6,kary-3,3,6,distribute-all-nodes,1,3.473
392,kary-3-6,kary-3,3,6,clean-all-nodes,1,0.309
393,kary-3-6,kary-3,3,6,delete-archive-all-nodes,1,0.024
394,kary-3-6,kary-3,3,6,create-leaf-nodes,1,3.885
395,kary-3-6,kary-3,3,6,distribute-leaf-nodes,1,2.611
396,kary-3-6,kary-3,3,6,clean-leaf-nodes,1,0.309
397,kary-3-6,kary-3,3,6,delete-archive-leaf-nodes,1,0.024
398,kary-3-6,kary-3,3,6,create-middle-nodes,1,4.005
399,kary-3-6,kary-3,3,6,distribute-middle-nodes-0,1,2.667
400,kary-3-6,kary-3,3,6,distribute-middle-nodes-1,1,2.694
401,kary-3-6,kary-3,3,6,clean-middle-nodes,1,0.31
402,kary-3-6,kary-3,3,6,delete-archive-middle-nodes,1,0.024
403,kary-3-6,kary-3,3,6,create-archive,2,7.725
404,kary-3-6,kary-3,3,6,distribute-all-nodes,2,5.363
405,kary-3-6,kary-3,3,6,clean-all-nodes,2,0.602
406,kary-3-6,kary-3,3,6,delete-archive-all-nodes,2,0.029
